サル
160
0,0
30,0
70,0
120,0
160,0
200,0
240,0
270,0
320,0
350,0
400,0
430,0
480,0
510,0
550,0
590,0
0,40
40,40
70,30
110,40
150,40
200,30
230,30
270,40
310,40
350,40
390,40
430,30
470,40
520,30
550,30
590,30
0,80
40,70
70,80
120,80
160,80
190,70
230,70
280,70
310,80
350,70
400,80
430,80
470,70
510,80
560,80
600,80
0,120
30,120
80,110
110,120
150,110
200,110
240,120
280,110
320,120
360,110
390,120
430,120
480,110
510,120
550,110
590,110
0,150
40,150
80,160
120,160
150,150
190,150
230,160
280,150
320,150
360,160
400,150
430,160
480,160
510,150
560,160
600,160
0,190
30,190
80,190
120,200
160,190
190,200
240,200
270,190
310,190
360,200
390,190
440,190
470,200
510,190
550,190
590,200
0,240
30,230
80,240
120,230
160,240
200,240
230,230
270,230
310,230
350,230
400,230
430,230
480,240
520,230
560,240
590,230
0,280
40,270
70,270
120,270
160,280
190,280
230,280
270,270
310,270
350,270
400,280
430,270
480,280
510,270
560,270
600,280
0,320
40,320
70,320
120,310
150,310
190,310
230,320
280,310
320,310
360,320
390,310
440,320
470,320
520,320
560,320
590,310
0,350
30,360
70,360
110,350
160,350
200,360
240,350
270,350
310,350
350,360
390,350
430,350
470,350
510,360
550,360
600,350
1,16
0,2,17
1,3,18
2,4,19
3,5,20
4,6,21
5,7,22
6,8,23
7,9,24
8,10,25
9,11,26
10,12,27
11,13,28
12,14,29
13,15,30
14,31
0,17,32
1,16,18,33
2,17,19,34
3,18,20,35
4,19,21,36
5,20,22,37
6,21,23,38
7,22,24,39
8,23,25,40
9,24,26,41
10,25,27,42
11,26,28,43
12,27,29,44
13,28,30,45
14,29,31,46
15,30,47
16,33,48
17,32,34,49
18,33,35,50
19,34,36,51
20,35,37,52
21,36,38,53
22,37,39,54
23,38,40,55
24,39,41,56
25,40,42,57
26,41,43,58
27,42,44,59
28,43,45,60
29,44,46,61
30,45,47,62
31,46,63
32,49,64
33,48,50,65
34,49,51,66
35,50,52,67
36,51,53,68
37,52,54,69
38,53,55,70
39,54,56,71
