月
256
0,0
40,0
70,0
120,0
160,0
190,0
240,0
270,0
320,0
360,0
400,0
430,0
480,0
520,0
560,0
590,0
0,40
30,30
70,40
120,30
160,30
200,40
230,40
270,30
310,30
360,30
400,30
430,40
470,40
510,30
560,30
590,40
0,70
30,80
80,70
120,80
160,80
200,70
230,70
270,70
320,80
350,70
390,70
430,80
470,80
520,70
550,70
600,70
0,110
30,110
70,120
120,120
160,110
190,110
230,110
280,110
310,120
360,110
390,120
430,110
470,120
510,120
560,120
600,110
0,160
40,150
80,150
120,150
150,160
200,160
240,150
270,160
320,160
350,160
400,160
440,150
470,150
520,150
550,160
590,160
0,190
40,200
80,200
120,200
150,200
200,200
230,190
270,190
310,200
360,190
400,200
430,200
480,190
520,200
550,200
600,190
0,240
40,240
70,230
120,240
160,230
190,240
240,240
280,240
310,240
360,240
390,240
430,240
480,240
520,230
560,230
590,240
0,280
30,270
70,280
110,270
160,270
190,280
240,280
270,270
310,280
360,270
400,270
440,270
470,270
510,280
550,270
600,280
0,310
30,310
70,310
110,320
150,320
190,310
240,320
280,320
310,320
350,310
390,310
430,320
470,310
520,320
550,320
600,310
0,350
30,360
70,350
110,360
150,360
200,350
240,350
270,350
320,360
360,350
390,350
440,350
470,360
510,350
560,360
600,350
0,400
30,400
80,390
120,390
160,390
200,400
230,400
280,400
310,400
350,390
390,390
440,400
480,400
510,400
560,390
600,390
0,430
30,430
80,440
110,440
160,430
200,430
230,440
280,430
320,440
350,440
400,440
430,440
470,440
510,440
550,440
590,440
0,480
30,480
70,470
110,470
150,470
200,470
240,470
270,480
310,470
350,470
400,480
430,480
470,470
520,480
550,480
600,470
0,510
40,520
70,510
110,520
150,520
190,510
230,510
270,520
320,520
360,520
400,520
440,520
470,520
510,520
560,520
590,510
0,560
40,560
70,560
120,560
160,560
200,550
240,560
270,550
310,560
350,560
390,560
430,550
470,550
510,550
550,560
600,560
0,590
40,590
80,600
110,600
150,590
190,600
230,600
280,600
310,590
350,590
390,600
430,600
470,590
520,590
560,600
600,600
1,16
0,2,17
1,3,18
2,4,19
3,5,20
4,6,21
5,7,22
6,8,23
7,9,24
8,10,25
9,11,26
10,12,27
11,13,28
12,14,29
13,15,30
14,31
0,17,32
1,16,18,33
2,17,19,34
3,18,20,35
4,19,21,36
5,20,22,37
6,21,23,38
7,22,24,39
8,23,25,40
9,24,26,41
10,25,27,42
11,26,28,43
12,27,29,44
13,28,30,45
14,29,31,46
15,30,47
16,33,48
17,32,34,49
18,33,35,50
19,34,36,51
20,35,37,52
21,36,38,53
22,37,39,54
23,38,40,55
24,39,41,56
25,40,42,57
26,41,43,58
27,42,44,59
28,43,45,60
29,44,46,61
30,45,47,62
31,46,63
32,49,64
33,48,50,65
34,49,51,66
35,50,52,67
36,51,53,68
37,52,54,69
38,53,55,70
39,54,56,71
40,55,57,72
41,56,58,73
42,57,59,74
43,58,60,75
44,59,61,76
45,60,62,77
46,61,63,78
47,62,79
48,65,80
49,64,66,81
50,65,67,82
51,66,68,83
52,67,69,84
53,68,70,85
54,69,71,86
55,70,72,87
56,71,73,88
57,72,74,89
58,73,75,90
59,74,76,91
60,75,77,92
61,76,78,93
62,77,79,94
63,78,95
64,81,96
65,80,82,97
66,81,83,98
67,82,84,99
68,83,85,100
69,84,86,101
70,85,87,102
71,86,88,103
72,87,89,104
73,88,90,105
74,89,91,106
75,90,92,107
76,91,93,108
77,92,94,109
78,93,95,110
79,94,111
80,97,112
81,96,98,113
82,97,99,114
83,98,100,115
84,99,101,116
85,100,102,117
86,101,103,118
87,102,104,119
88,103,105,120
89,104,106,121
90,105,107,122
91,106,108,123
92,107,109,124
93,108,110,125
94,109,111,126
95,110,127
96,113,128
97,112,114,129
98,113,115,130
99,114,116,131
100,115,117,132
101,116,118,133
102,117,119,134
103,118,120,135
104,119,121,136
105,120,122,137
106,121,123,138
107,122,124,139
108,123,125,140
109,124,126,141
110,125,127,142
111,126,143
112,129,144
113,128,130,145
114,129,131,146
115,130,132,147
116,131,133,148
117,132,134,149
118,133,135,150
119,134,136,151
120,135,137,152
121,136,138,153
122,137,139,154
123,138,140,155
124,139,141,156
125,140,142,157
126,141,143,158
127,142,159
128,145,160
129,144,146,161
130,145,147,162
131,146,148,163
132,147,149,164
133,148,150,165
134,149,151,166
135,150,152,167
136,151,153,168
137,152,154,169
138,153,155,170
139,154,156,171
140,155,157,172
141,156,158,173
142,157,159,174
143,158,175
144,161,176
145,160,162,177
146,161,163,178
147,162,164,179
148,163,165,180
149,164,166,181
150,165,167,182
151,166,168,183
152,167,169,184
153,168,170,185
154,169,171,186
155,170,172,187
156,171,173,188
157,172,174,189
158,173,175,190
159,174,191
160,177,192
161,176,178,193
162,177,179,194
163,178,180,195
164,179,181,196
165,180,182,197
166,181,183,198
167,182,184,199
168,183,185,200
169,184,186,201
170,185,187,202
171,186,188,203
172,187,189,204
173,188,190,205
174,189,191,206
175,190,207
176,193,208
177,192,194,209
178,193,195,210
179,194,196,211
180,195,197,212
181,196,198,213
182,197,199,214
183,198,200,215
184,199,201,216
185,200,202,217
186,201,203,218
187,202,204,219
188,203,205,220
189,204,206,221
190,205,207,222
191,206,223
192,209,224
193,208,210,225
194,209,211,226
195,210,212,227
196,211,213,228
197,212,214,229
198,213,215,230
199,214,216,231
200,215,217,232
201,216,218,233
202,217,219,234
203,218,220,235
204,219,221,236
205,220,222,237
206,221,223,238
207,222,239
208,225,240
209,224,226,241
210,225,227,242
211,226,228,243
212,227,229,244
213,228,230,245
214,229,231,246
215,230,232,247
216,231,233,248
217,232,234,249
218,233,235,250
219,234,236,251
220,235,237,252
221,236,238,253
222,237,239,254
223,238,255
224,241
225,240,242
226,241,243
227,242,244
228,243,245
229,244,246
230,245,247
231,246,248
232,247,249
233,248,250
234,249,251
235,250,252
236,251,253
237,252,254
238,253,255
239,254
0,0,50,50
60,0,40,40
110,0,60,50
180,0,50,40
240,0,40,40
290,0,60,50
360,0,40,50
410,0,60,40
480,0,50,40
540,0,50,40
600,0,40,40
650,0,60,50
720,0,50,50
780,0,50,40
840,0,40,40
890,0,50,50
0,60,40,40
50,50,50,60
110,60,60,40
180,50,50,60
240,50,50,60
300,60,40,40
350,60,50,40
410,50,50,50
470,50,60,60
540,50,50,50
600,50,40,50
650,60,50,50
710,60,50,50
770,50,60,50
840,50,40,50
890,60,50,40
0,110,40,50
50,120,60,40
120,110,50,60
180,120,50,50
240,120,50,40
300,110,40,50
350,110,50,50
410,110,60,50
480,120,40,50
530,110,50,50
590,110,50,60
650,120,50,40
710,120,60,50
780,110,40,60
830,110,60,60
900,110,40,50
0,170,40,60
50,170,50,50
110,180,60,40
180,180,50,40
240,170,40,60
290,170,50,60
350,170,60,50
420,170,40,60
470,180,60,50
540,170,40,60
590,180,50,50
650,170,50,50
710,180,50,40
770,180,60,40
840,180,50,50
900,170,40,60
0,240,50,40
60,230,50,60
120,230,50,60
180,230,40,60
230,240,60,50
300,240,50,50
360,230,40,50
410,240,60,40
480,240,40,50
530,240,60,40
600,240,50,50
660,230,40,60
710,230,60,50
780,230,40,60
830,240,50,50
890,240,50,40
0,290,50,60
60,300,50,50
120,300,50,40
180,300,40,50
230,300,60,40
300,300,40,50
350,290,50,60
410,290,50,60
470,300,60,50
540,290,50,60
600,300,40,50
650,300,60,50
720,290,50,60
780,300,40,40
830,300,60,40
900,290,40,60
0,360,50,50
60,360,40,40
110,350,60,60
180,360,50,40
240,350,40,50
290,360,60,50
360,360,50,50
420,360,40,40
470,360,60,50
540,360,40,40
590,360,50,40
650,360,60,40
720,360,50,40
780,350,50,60
840,350,40,50
890,360,50,50
0,420,40,40
50,410,50,50
110,420,50,40
170,410,60,60
240,410,40,60
290,420,60,40
360,420,40,50
410,410,50,60
470,420,60,50
540,410,50,50
600,410,50,50
660,410,40,60
710,410,50,50
770,420,50,50
830,410,60,60
900,420,40,40
0,470,40,50
50,470,50,60
110,470,50,50
170,480,50,50
230,480,50,50
290,470,60,50
360,480,50,40
420,480,40,40
470,480,50,50
530,470,50,50
590,470,50,50
650,480,50,40
710,470,60,60
780,480,40,40
830,480,60,50
900,470,40,50
0,530,40,60
50,540,50,50
110,530,50,50
170,540,50,40
230,540,60,40
300,530,50,60
360,530,40,60
410,530,60,60
480,540,50,50
540,530,40,50
590,530,60,50
660,530,40,60
710,540,50,50
770,530,60,60
840,540,50,40
900,530,40,50
0,600,40,40
50,600,60,40
120,590,50,60
180,590,50,60
240,590,50,50
300,600,40,40
350,600,60,50
420,600,40,40
470,600,50,50
530,590,50,60
590,590,60,60
660,600,50,50
720,600,40,50
770,600,60,50
840,590,50,60
900,590,40,60
0,650,40,60
50,650,60,60
120,660,40,40
170,660,60,40
240,650,50,50
300,650,40,50
350,660,60,40
420,650,50,60
480,660,40,40
530,660,60,40
600,660,40,50
650,660,50,50
710,660,50,40
770,660,50,50
830,660,50,50
890,660,50,40
0,720,40,40
50,720,50,50
110,710,50,50
170,710,50,60
230,710,60,60
300,710,50,50
360,710,40,50
410,720,50,50
470,710,50,60
530,710,60,60
600,720,40,50
650,720,50,50
710,710,60,60
780,720,40,50
830,720,60,50
900,710,40,50
0,770,50,60
60,780,40,50
110,770,50,60
170,780,50,50
230,780,50,50
290,770,50,50
350,770,50,60
410,780,60,40
480,780,50,50
540,780,50,50
600,780,50,50
660,780,40,40
710,780,50,40
770,780,60,40
840,780,40,50
890,770,50,60
0,840,50,40
60,840,40,40
110,840,60,50
180,840,50,50
240,840,50,40
300,830,50,60
360,840,40,50
410,830,50,60
470,840,50,40
530,840,50,40
590,840,50,50
650,830,50,60
710,830,50,50
770,830,50,50
830,840,60,50
900,840,40,50
0,890,50,50
60,890,50,50
120,900,40,40
170,900,50,40
230,890,50,50
290,900,50,40
350,900,60,40
420,900,40,40
470,890,50,50
530,890,50,50
590,900,50,40
650,900,50,40
710,890,60,50
780,890,50,50
840,900,50,40
900,900,40,40
