ピザ
144
0,0
30,0
70,0
120,0
150,0
190,0
230,0
270,0
310,0
360,0
400,0
440,0
480,0
510,0
550,0
600,0
0,30
30,40
80,30
120,40
160,40
200,40
240,40
270,40
320,40
360,40
390,30
430,40
470,40
520,40
550,40
600,40
0,80
40,70
70,70
110,70
150,80
190,80
230,70
280,80
320,70
360,80
400,70
440,70
480,70
520,80
560,70
590,70
0,120
40,110
70,110
120,120
160,120
190,120
230,110
270,120
310,110
360,120
390,110
440,110
470,110
510,110
560,120
590,120
0,160
40,160
80,160
110,150
150,150
200,160
230,160
270,160
320,150
350,160
390,160
440,160
480,150
520,150
560,150
600,150
0,200
30,190
80,190
120,190
150,190
190,200
230,190
280,190
310,200
350,190
400,190
430,200
480,200
520,200
560,190
600,190
0,240
30,230
70,240
110,240
160,230
190,240
240,230
280,240
310,230
350,230
390,240
440,230
480,230
510,230
560,240
600,240
0,270
40,280
70,270
120,270
150,280
190,270
230,270
270,270
320,280
350,280
400,270
430,280
480,280
510,270
560,280
590,270
0,320
30,320
80,310
110,320
160,310
190,310
240,310
270,320
310,320
350,310
400,320
430,310
480,320
510,320
550,320
600,310
1,16
0,2,17
1,3,18
2,4,19
3,5,20
4,6,21
5,7,22
6,8,23
7,9,24
8,10,25
9,11,26
10,12,27
11,13,28
12,14,29
13,15,30
14,31
0,17,32
1,16,18,33
2,17,19,34
3,18,20,35
4,19,21,36
5,20,22,37
6,21,23,38
7,22,24,39
8,23,25,40
9,24,26,41
10,25,27,42
11,26,28,43
12,27,29,44
13,28,30,45
14,29,31,46
15,30,47
16,33,48
17,32,34,49
18,33,35,50
19,34,36,51
20,35,37,52
21,36,38,53
22,37,39,54
23,38,40,55
24,39,41,56
25,40,42,57
26,41,43,58
27,42,44,59
28,43,45,60
29,44,46,61
30,45,47,62
31,46,63
32,49,64
33,48,50,65
34,49,51,66
35,50,52,67
36,51,53,68
37,52,54,69
38,53,55,70
39,54,56,71
40,55,57,72
41,56,58,73
42,57,59,74
43,58,60,75
44,59,61,76
45,60,62,77
46,61,63,78
47,62,79
48,65,80
49,64,66,81
50,65,67,82
51,66,68,83
52,67,69,84
53,68,70,85
54,69,71,86
55,70,72,87
56,71,73,88
57,72,74,89
58,73,75,90
59,74,76,91
60,75,77,92
61,76,78,93
62,77,79,94
63,78,95
64,81,96
65,80,82,97
66,81,83,98
67,82,84,99
68,83,85,100
69,84,86,101
70,85,87,102
71,86,88,103
72,87,89,104
73,88,90,105
74,89,91,106
75,90,92,107
76,91,93,108
77,92,94,109
78,93,95,110
79,94,111
80,97,112
81,96,98,113
82,97,99,114
83,98,100,115
84,99,101,116
85,100,102,117
86,101,103,118
87,102,104,119
88,103,105,120
89,104,106,121
90,105,107,122
91,106,108,123
92,107,109,124
93,108,110,125
94,109,111,126
95,110,127
96,113,128
97,112,114,129
98,113,115,130
99,114,116,131
100,115,117,132
101,116,118,133
102,117,119,134
103,118,120,135
104,119,121,136
105,120,122,137
106,121,123,138
107,122,124,139
108,123,125,140
109,124,126,141
110,125,127,142
111,126,143
112,129
113,128,130
114,129,131
115,130,132
116,131,133
117,132,134
118,133,135
119,134,136
120,135,137
121,136,138
122,137,139
123,138,140
124,139,141
125,140,142
126,141,143
127,142
0,0,40,40
50,0,50,50
110,0,60,40
180,0,40,50
230,0,50,50
290,0,50,50
350,0,50,50
410,0,50,50
470,0,60,50
540,0,50,50
600,0,50,40
660,0,50,50
720,0,40,50
770,0,50,50
830,0,60,50
900,0,40,50
0,50,40,60
50,60,60,40
120,50,50,50
180,60,50,40
240,60,50,50
300,60,50,50
360,60,40,40
410,60,60,50
480,60,50,40
540,60,40,50
590,50,50,50
650,60,50,40
710,60,60,40
780,60,40,50
830,60,60,40
900,60,40,40
0,120,50,50
60,110,40,50
110,110,50,50
170,110,50,60
230,120,50,50
290,120,50,50
350,110,60,50
420,120,50,50
480,110,50,50
540,120,50,50
600,110,50,50
660,110,50,50
720,110,50,50
780,120,50,40
840,110,40,60
890,110,50,60
0,180,50,50
60,170,40,60
110,170,60,60
180,180,50,40
240,180,40,40
290,180,50,50
350,170,50,60
410,180,50,50
470,170,60,50
540,180,40,50
590,170,60,60
660,170,40,60
710,170,50,50
770,170,60,50
840,180,40,40
890,180,50,40
0,240,50,50
60,240,50,40
120,240,40,40
170,230,50,50
230,230,60,50
300,240,40,50
350,240,50,40
410,240,60,40
480,230,40,60
530,240,50,40
590,240,60,40
660,240,50,50
720,230,50,60
780,230,50,60
840,230,50,50
900,230,40,50
0,300,40,50
50,290,60,50
120,290,50,60
180,290,40,60
230,290,50,50
290,300,50,50
350,290,60,50
420,290,40,60
470,300,50,40
530,290,60,50
600,290,40,60
650,300,60,40
720,300,50,40
780,300,50,40
840,290,50,60
900,290,40,60
0,360,40,40
50,350,50,60
110,360,50,40
170,360,60,40
240,350,40,60
290,360,60,40
360,350,50,50
420,360,40,40
470,350,50,60
530,350,50,60
590,360,60,40
660,350,50,60
720,350,40,60
770,350,60,50
840,360,50,50
900,360,40,40
0,410,50,60
60,420,40,50
110,410,60,50
180,410,40,60
230,420,50,40
290,410,50,50
350,410,50,50
410,410,60,60
480,420,40,50
530,420,60,40
600,410,40,60
650,420,60,40
720,420,40,50
770,410,60,60
840,420,40,50
890,410,50,50
0,480,40,40
50,480,60,40
120,470,40,50
170,480,60,40
240,470,40,50
290,470,60,50
360,470,40,50
410,480,50,40
470,480,50,40
530,470,60,50
600,480,40,40
650,470,60,50
720,480,40,40
770,480,50,40
830,480,60,40
900,470,40,50
