鳥と湖
160
0,0
40,0
80,0
110,0
150,0
190,0
230,0
270,0
310,0
360,0
400,0
440,0
470,0
520,0
550,0
600,0
0,40
40,30
70,40
120,30
160,40
200,30
240,40
280,30
310,40
350,30
400,30
430,30
480,30
510,40
560,40
590,30
0,80
40,80
70,80
120,80
150,70
190,80
230,70
270,70
320,70
350,70
390,70
440,80
480,70
510,70
560,80
590,80
0,120
30,110
70,120
110,120
150,120
190,110
230,120
270,120
310,110
360,120
400,120
430,120
480,110
520,120
560,120
600,120
0,160
30,160
80,150
110,150
160,160
200,150
240,160
280,150
320,160
350,160
400,150
440,160
470,150
520,150
560,160
600,160
0,190
40,190
80,190
110,190
150,190
190,200
240,200
270,190
320,190
360,190
390,200
430,190
480,190
510,200
550,200
590,200
0,240
30,240
70,230
120,240
160,230
200,230
230,240
270,230
320,230
350,240
390,230
440,230
480,230
520,240
560,240
590,240
0,270
40,280
80,280
110,270
150,280
200,270
230,270
270,270
310,280
350,270
390,270
430,270
470,280
510,280
560,270
590,280
0,320
30,320
70,310
120,320
160,310
200,310
230,320
280,320
310,310
350,310
400,320
440,320
480,310
510,310
550,320
590,320
0,360
30,360
80,360
120,350
150,350
190,360
230,360
270,350
320,360
360,360
390,360
430,350
480,360
520,350
550,360
590,360
1,16
0,2,17
1,3,18
2,4,19
3,5,20
4,6,21
5,7,22
6,8,23
7,9,24
8,10,25
9,11,26
10,12,27
11,13,28
12,14,29
13,15,30
14,31
0,17,32
1,16,18,33
2,17,19,34
3,18,20,35
4,19,21,36
5,20,22,37
6,21,23,38
7,22,24,39
8,23,25,40
9,24,26,41
10,25,27,42
11,26,28,43
12,27,29,44
13,28,30,45
14,29,31,46
15,30,47
16,33,48
17,32,34,49
18,33,35,50
19,34,36,51
20,35,37,52
21,36,38,53
22,37,39,54
23,38,40,55
24,39,41,56
25,40,42,57
26,41,43,58
27,42,44,59
28,43,45,60
29,44,46,61
30,45,47,62
31,46,63
32,49,64
33,48,50,65
34,49,51,66
35,50,52,67
36,51,53,68
37,52,54,69
38,53,55,70
39,54,56,71
40,55,57,72
41,56,58,73
42,57,59,74
43,58,60,75
44,59,61,76
45,60,62,77
46,61,63,78
47,62,79
48,65,80
49,64,66,81
50,65,67,82
51,66,68,83
52,67,69,84
53,68,70,85
54,69,71,86
55,70,72,87
56,71,73,88
57,72,74,89
58,73,75,90
59,74,76,91
60,75,77,92
61,76,78,93
62,77,79,94
63,78,95
64,81,96
65,80,82,97
66,81,83,98
67,82,84,99
68,83,85,100
69,84,86,101
70,85,87,102
71,86,88,103
72,87,89,104
73,88,90,105
74,89,91,106
75,90,92,107
76,91,93,108
77,92,94,109
78,93,95,110
79,94,111
80,97,112
81,96,98,113
82,97,99,114
83,98,100,115
84,99,101,116
85,100,102,117
86,101,103,118
87,102,104,119
88,103,105,120
89,104,106,121
90,105,107,122
91,106,108,123
92,107,109,124
93,108,110,125
94,109,111,126
95,110,127
96,113,128
97,112,114,129
98,113,115,130
99,114,116,131
100,115,117,132
101,116,118,133
102,117,119,134
103,118,120,135
104,119,121,136
105,120,122,137
106,121,123,138
107,122,124,139
108,123,125,140
109,124,126,141
110,125,127,142
111,126,143
112,129,144
113,128,130,145
114,129,131,146
115,130,132,147
116,131,133,148
117,132,134,149
118,133,135,150
119,134,136,151
120,135,137,152
121,136,138,153
122,137,139,154
123,138,140,155
124,139,141,156
125,140,142,157
126,141,143,158
127,142,159
128,145
129,144,146
130,145,147
131,146,148
132,147,149
133,148,150
134,149,151
135,150,152
136,151,153
137,152,154
138,153,155
139,154,156
140,155,157
141,156,158
142,157,159
143,158
0,0,50,50
60,0,50,40
120,0,40,50
170,0,50,40
230,0,50,50
290,0,50,40
350,0,50,50
410,0,50,40
470,0,60,50
540,0,50,40
600,0,50,40
660,0,40,40
710,0,60,40
780,0,40,50
830,0,60,50
900,0,40,40
0,60,50,50
60,50,40,60
110,60,60,50
180,50,50,60
240,60,50,40
300,50,50,60
360,60,50,40
420,50,40,50
470,60,50,40
530,50,60,50
600,50,40,50
650,50,60,60
720,50,40,50
770,60,60,40
840,60,40,50
890,50,50,60
0,120,50,50
60,120,40,40
110,120,60,50
180,120,40,50
230,110,50,60
290,120,50,40
350,110,50,60
410,110,60,60
480,110,40,50
530,110,50,60
590,110,60,60
660,120,50,50
720,110,40,50
770,110,60,60
840,120,40,50
890,120,50,50
0,180,40,50
50,170,50,60
110,180,50,40
170,180,50,40
230,180,50,50
290,170,50,50
350,180,50,50
410,180,50,40
470,170,60,60
540,180,50,50
600,180,40,40
650,180,60,50
720,170,50,50
780,180,50,40
840,180,50,50
900,180,40,50
0,240,40,40
50,240,60,40
120,230,40,50
170,230,60,50
240,240,50,40
300,230,50,60
360,240,50,50
420,230,50,50
480,240,40,40
530,240,60,40
600,230,50,60
660,240,40,40
710,230,60,50
780,230,50,60
840,240,50,50
900,240,40,50
0,290,50,60
60,290,50,60
120,290,40,50
170,290,50,60
230,290,50,50
290,300,60,40
360,300,40,50
410,290,60,50
480,290,50,50
540,290,40,60
590,300,50,40
650,290,60,50
720,290,40,50
770,300,50,50
830,300,50,50
890,300,50,50
0,360,40,40
50,360,50,50
110,350,60,60
180,360,50,40
240,350,50,60
300,350,40,50
350,360,50,40
410,350,60,50
480,350,40,60
530,360,50,40
590,350,60,50
660,350,50,50
720,350,50,60
780,360,50,50
840,360,40,40
890,360,50,50
0,410,50,60
60,420,50,50
120,420,40,40
170,410,50,60
230,420,60,40
300,410,40,50
350,410,50,60
410,410,50,60
470,420,50,40
530,410,50,50
590,410,50,60
650,410,50,60
710,420,50,40
770,420,60,40
840,410,40,60
890,420,50,50
0,480,40,50
50,480,50,50
110,470,60,60
180,480,50,40
240,470,50,50
300,470,40,60
350,480,60,50
420,480,40,40
470,470,50,60
530,470,60,60
600,480,50,50
660,480,50,40
720,470,40,60
770,470,50,50
830,480,50,50
890,480,50,50
0,540,40,40
50,540,60,40
120,540,50,40
180,530,40,50
230,530,50,50
290,540,50,40
350,540,50,40
410,530,60,50
480,540,50,40
540,540,40,40
590,540,50,40
650,530,60,50
720,540,50,40
780,530,40,50
830,540,50,40
890,540,50,40
